Name,Датум,Цена на последна трансакција,Мак.,Мин.,Просечна цена,%пром.,Количина,Промет во БЕСТ во денари,Вкупен промет во денари
DIMI,31.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
DIMI,30.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
DIMI,29.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
DIMI,28.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
DIMI,25.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
DIMI,24.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
DIMI,22.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
DIMI,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.200,343.200
DIMI,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.400,3.400
DIMI,17.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
DIMI,16.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
DIMI,15.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
DIMI,14.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
DIMI,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.000,340.000
DIMI,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.000,28.000
EDST,08.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
EDST,07.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
EDST,06.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
EDST,05.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
EDST,04.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
EDST,01.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
EDST,31.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
EDST,30.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
EDST,29.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
EDST,28.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
EDST,25.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
EDST,24.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
EDST,22.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
EDST,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.200,343.200
EDST,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.400,3.400
EDST,17.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
EDST,16.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
EDST,15.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
EDST,14.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
EDST,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.000,340.000
EDST,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.000,28.000
ELMA,08.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ELMA,07.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ELMA,06.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ELMA,05.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ELMA,04.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ELMA,01.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ELMA,31.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ELMA,30.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ELMA,29.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ELMA,28.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ELMA,25.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ELMA,24.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ELMA,22.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ELMA,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.200,343.200
ELMA,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.400,3.400
ELMA,17.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
ELMA,16.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
ELMA,15.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
ELMA,14.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
ELMA,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.000,340.000
ELMA,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.000,28.000
ELNC,08.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ELNC,07.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ELNC,06.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ELNC,05.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ELNC,04.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ELNC,01.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ELNC,31.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ELNC,30.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ELNC,29.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ELNC,28.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ELNC,25.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ELNC,24.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ELNC,22.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ELNC,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.200,343.200
ELNC,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.400,3.400
ELNC,17.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
ELNC,16.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
ELNC,15.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
ELNC,14.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
ELNC,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.000,340.000
ELNC,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.000,28.000
ENER,08.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ENER,07.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ENER,06.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ENER,05.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ENER,04.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ENER,01.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ENER,31.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ENER,30.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ENER,29.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ENER,28.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ENER,25.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ENER,24.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ENER,22.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ENER,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.200,343.200
ENER,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.400,3.400
ENER,17.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
ENER,16.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
ENER,15.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
ENER,14.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
ENER,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.000,340.000
ENER,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.000,28.000
ENSA,08.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ENSA,07.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ENSA,06.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ENSA,05.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ENSA,04.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ENSA,01.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ENSA,31.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ENSA,30.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ENSA,29.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ENSA,28.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ENSA,25.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ENSA,24.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ENSA,22.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
ENSA,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.200,343.200
ENSA,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.400,3.400
ENSA,17.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
ENSA,16.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
ENSA,15.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
ENSA,14.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
ENSA,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.000,340.000
ENSA,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.000,28.000
EUHA,08.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
EUHA,07.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
EUHA,06.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
EUHA,05.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
EUHA,04.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
EUHA,01.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
EUHA,31.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
EUHA,30.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
EUHA,29.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
EUHA,28.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
EUHA,25.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
EUHA,24.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
EUHA,22.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
EUHA,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.200,343.200
EUHA,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.400,3.400
EUHA,17.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
EUHA,16.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
EUHA,15.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
EUHA,14.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
EUHA,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.000,340.000
EUHA,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.000,28.000
EUMK,08.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
EUMK,07.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
EUMK,06.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
EUMK,05.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
EUMK,04.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
EUMK,01.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
EUMK,31.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
EUMK,30.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
EUMK,29.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
EUMK,28.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
EUMK,25.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
EUMK,24.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
EUMK,22.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
EUMK,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.200,343.200
EUMK,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.400,3.400
EUMK,17.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
EUMK,16.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
EUMK,15.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
EUMK,14.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
EUMK,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.000,340.000
EUMK,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.000,28.000
EVRO,08.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
EVRO,07.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
EVRO,06.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
EVRO,05.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
EVRO,04.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
EVRO,01.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
EVRO,31.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
EVRO,30.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
EVRO,29.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
EVRO,28.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
EVRO,25.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
EVRO,24.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
EVRO,22.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
EVRO,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.200,343.200
EVRO,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.400,3.400
EVRO,17.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
EVRO,16.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
EVRO,15.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
EVRO,14.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
EVRO,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.000,340.000
EVRO,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.000,28.000
FAKM,08.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FAKM,07.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FAKM,06.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FAKM,05.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FAKM,04.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FAKM,01.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FAKM,31.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FAKM,30.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FAKM,29.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FAKM,28.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FAKM,25.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FAKM,24.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FAKM,22.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FAKM,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.200,343.200
FAKM,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.400,3.400
FAKM,17.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
FAKM,16.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
FAKM,15.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
FAKM,14.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
FAKM,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.000,340.000
FAKM,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.000,28.000
FERS,08.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FERS,07.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FERS,06.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FERS,05.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FERS,04.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FERS,01.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FERS,31.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FERS,30.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FERS,29.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FERS,28.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FERS,25.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FERS,24.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FERS,22.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FERS,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.200,343.200
FERS,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.400,3.400
FERS,17.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
FERS,16.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
FERS,15.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
FERS,14.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
FERS,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.000,340.000
FERS,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.000,28.000
FKTL,08.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FKTL,07.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FKTL,06.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FKTL,05.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FKTL,04.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FKTL,01.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FKTL,31.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FKTL,30.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FKTL,29.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FKTL,28.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FKTL,25.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FKTL,24.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FKTL,22.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FKTL,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.200,343.200
FKTL,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.400,3.400
FKTL,17.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
FKTL,16.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
FKTL,15.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
FKTL,14.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
FKTL,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.000,340.000
FKTL,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.000,28.000
FROT,08.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FROT,07.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FROT,06.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FROT,05.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FROT,04.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FROT,01.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FROT,31.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FROT,30.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FROT,29.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FROT,28.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FROT,25.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FROT,24.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FROT,22.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FROT,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.200,343.200
FROT,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.400,3.400
FROT,17.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
FROT,16.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
FROT,15.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
FROT,14.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
FROT,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.000,340.000
FROT,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.000,28.000
FUBT,08.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FUBT,07.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FUBT,06.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FUBT,05.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FUBT,04.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FUBT,01.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FUBT,31.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FUBT,30.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FUBT,29.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FUBT,28.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FUBT,25.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FUBT,24.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FUBT,22.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
FUBT,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.200,343.200
FUBT,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.400,3.400
FUBT,17.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
FUBT,16.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
FUBT,15.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
FUBT,14.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
FUBT,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.000,340.000
FUBT,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.000,28.000
GALE,08.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
GALE,07.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
GALE,06.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
GALE,05.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
GALE,04.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
GALE,01.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
GALE,31.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
GALE,30.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
GALE,29.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
GALE,28.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
GALE,25.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
GALE,24.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
GALE,22.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
GALE,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.200,343.200
GALE,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.400,3.400
GALE,17.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
GALE,16.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
GALE,15.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
GALE,14.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
GALE,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.000,340.000
GALE,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.000,28.000
GDKM,08.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
GDKM,07.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
GDKM,06.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
GDKM,05.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
GDKM,04.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
GDKM,01.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
GDKM,31.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
GDKM,30.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
GDKM,29.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
GDKM,28.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
GDKM,25.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
GDKM,24.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
GDKM,22.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
GDKM,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.200,343.200
GDKM,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.400,3.400
GDKM,17.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
GDKM,16.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
GDKM,15.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
GDKM,14.10.2024,"1.700,00",,,"1.700,00","0,00",0,0,0
GDKM,10.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","-2,86",200,340.000,340.000
GDKM,09.10.2024,"1.750,00","1.750,00","1.750,00","1.750,00","-2,78",16,28.000,28.000
GECK,08.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
GECK,07.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
GECK,06.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
GECK,05.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
GECK,04.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
GECK,01.11.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
GECK,31.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
GECK,30.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
GECK,29.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
GECK,28.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
GECK,25.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
GECK,24.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
GECK,22.10.2024,"1.650,00",,,"1.650,00","0,00",0,0,0
GECK,21.10.2024,"1.650,00","1.650,00","1.650,00","1.650,00","-2,94",208,343.200,343.200
GECK,18.10.2024,"1.700,00","1.700,00","1.700,00","1.700,00","0,00",2,3.400,3.400
